Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,Volatility,RSI,MACD,MACD_Signal,MACD_Hist,Volume_Trend
2024-08-09 00:00:00+05:30,329.68592295541663,329.9854436966159,323.9947851121085,325.09307861328125,7793704,0.0,0.0,339.2023124694824,339.2023124694824,0.29461650416839436,36.75580764784362,-6.85598838014721,-6.841094591860846,-0.014893788286364007,0.5510238028553343
2024-08-12 00:00:00+05:30,324.49400992268664,330.4347586000667,321.7982013445335,328.6375427246094,12463583,0.0,0.0,338.882167931759,338.882167931759,0.29841855177824095,44.81515902064769,-6.210248630990122,-6.714925399686701,0.5046767686965783,0.8843736227025963
2024-08-13 00:00:00+05:30,328.9869900529494,335.9760915108269,321.49866706236634,322.796630859375,15172143,0.0,0.0,338.4090639002183,338.4090639002183,0.30092447252581245,40.671013492773014,-6.0994967981822015,-6.591839679385801,0.4923428812035997,1.074145019717547
2024-08-14 00:00:00+05:30,325.4924345573341,325.8418957191231,318.7030339999919,319.70147705078125,8040049,0.0,0.0,337.8745614188058,337.8745614188058,0.2940945486265616,42.333889615413774,-6.190122340705557,-6.511496211649753,0.3213738709441962,0.5763061328531549
2024-08-16 00:00:00+05:30,323.49556632544454,329.0369133754005,319.0524823159732,327.63909912109375,16446600,0.0,0.0,337.59024302164715,337.59024302164715,0.29396967532727414,47.06803680145334,-5.557381932906026,-6.3206733559010075,0.7632914229949819,1.1730540499207371
2024-08-19 00:00:00+05:30,331.4331814842033,333.97919906483355,328.2880615115777,330.9339599609375,13708990,0.0,0.0,337.4103434794658,337.4103434794658,0.2884132506000275,50.95346540361527,-4.735475256575171,-6.00363373603584,1.268158479460669,0.9783811541655139
2024-08-20 00:00:00+05:30,331.8824549334001,337.4238319961302,331.4830838179934,333.6297302246094,15772046,0.0,0.0,337.3108536569696,337.3108536569696,0.289355850043091,53.56082177617434,-3.8225185488826128,-5.567410698605195,1.744892149722582,1.1219083221983506
2024-08-21 00:00:00+05:30,335.37701767255305,336.7249218972145,328.9869881842318,330.5845031738281,18916856,0.0,0.0,337.1383831317608,337.1383831317608,0.28957677576264185,51.86781432419329,-3.3066017073181797,-5.115248900347792,1.8086471930296124,1.333787514999513
2024-08-22 00:00:00+05:30,331.6828111906125,332.88092463284505,328.3879306668257,329.08685302734375,8368346,0.0,0.0,336.9370948791504,336.9370948791504,0.2836167876854064,50.63469146501195,-2.9841819518824764,-4.689035510654729,1.7048535587722524,0.5961443479346661
2024-08-23 00:00:00+05:30,329.48622445919335,333.18047613358016,326.19137440262756,326.6406555175781,8935180,0.0,0.0,336.68596221179496,336.68596221179496,0.28456236479606467,50.63469146501195,-2.8927043727402975,-4.329769283071842,1.4370649103315447,0.6422179028067282
2024-08-26 00:00:00+05:30,332.1820341765431,333.6796988383489,321.2490699573349,322.7467346191406,26118300,0.0,0.0,336.35407584054127,336.35407584054127,0.2818537432323884,54.72563518238467,-3.0986947812906465,-4.083554382715604,0.9848596014249571,1.8388499494514678
2024-08-27 00:00:00+05:30,323.9947840970979,326.09152068911993,321.14921518435847,323.09619140625,16600233,0.0,0.0,336.04575294672054,336.04575294672054,0.2800542953031787,60.1659906793797,-3.1968936222796174,-3.9062222306284067,0.7093286083487893,1.164165476698742
2024-08-28 00:00:00+05:30,326.49089577070407,329.73583586628445,320.40038672806315,321.748291015625,21470187,0.0,0.0,335.7208106301048,335.7208106301048,0.2799050335827983,41.319441249399105,-3.3449230174942954,-3.7939623880015843,0.4490393705072888,1.4885844242606527
2024-08-29 00:00:00+05:30,323.74516067015537,332.58138780327647,322.99632837870547,325.1429748535156,33808226,0.0,0.0,335.4857476128472,335.4857476128472,0.2827204396262585,49.13293653719208,-3.1519806931441963,-3.6655660490301067,0.5135853558859105,2.2760348219749664
2024-08-30 00:00:00+05:30,327.1398758825545,331.083738318734,320.1507741769663,321.19915771484375,27498340,0.0,0.0,335.17516957158625,335.17516957158625,0.285547327614243,45.79741038447591,-3.2795015419019364,-3.5883531476044728,0.30885160570253634,1.8176059177947024
2024-09-02 00:00:00+05:30,323.3957022531422,348.80609041348987,322.6468699553331,344.3630065917969,65333808,0.0,0.0,335.3706554656333,335.3706554656333,0.376170511498229,61.922800690232485,-1.494209401406522,-3.1695243983648824,1.6753149969583605,4.033680913863058
2024-09-03 00:00:00+05:30,350.453527446735,354.4472998392904,341.9667611125548,349.65478515625,65293715,0.0,0.0,335.6682415008545,335.6682415008545,0.37697072161090156,70.53442017844691,0.3436879662475576,-2.4668819254423946,2.810569891689952,3.7917557709888965
2024-09-04 00:00:00+05:30,344.4628673513784,349.75460356034455,342.51589113049675,346.6594543457031,22005759,0.0,0.0,335.8925519670759,335.8925519670759,0.36164859557942913,70.64224814038654,1.5407756059756252,-1.6653504191587907,3.2061260251344157,1.2707174630536833
2024-09-05 00:00:00+05:30,348.05725683980904,349.90438259498,343.46441266940303,344.81231689453125,16406870,0.0,0.0,336.070947265625,336.070947265625,0.35427235058831025,64.50254984863824,2.3137560899315304,-0.8695291173407267,3.183285207272257,0.9484084315635481
2024-09-06 00:00:00+05:30,344.46286662654427,345.3115493484778,335.47687880150403,336.3255615234375,17265092,0.0,0.0,335.68355163574216,336.0759397020527,0.31299817996296503,54.18606017580647,2.21599386297288,-0.25242452127800535,2.468418384250885,1.0096227854175248
2024-09-09 00:00:00+05:30,337.423837864159,345.3115317933493,328.78728118422134,341.1679992675781,18687398,0.0,0.0,335.44592224121095,336.1738639244667,0.31343608409663276,55.663941401682486,2.500437364313086,0.29814785584021297,2.202289508472873,1.0927982408169767
2024-09-10 00:00:00+05:30,343.41449551370687,359.18988334471265,340.3193159982387,350.9527282714844,60920830,0.0,0.0,335.3131292724609,336.4527104215802,0.3255531637422665,63.896463097340884,3.4753451293292414,0.9335873105380187,2.541757818791223,3.412799033393752
2024-09-11 00:00:00+05:30,351.95119212673046,354.8466710175898,342.51589266041333,343.7639465332031,22779115,0.0,0.0,335.14339416503907,336.58810368290654,0.3349631492255947,59.29203129368822,3.6260926113527603,1.472088370700967,2.154004240651793,1.2660338607964252
2024-09-12 00:00:00+05:30,345.76082037480717,351.4020480542948,341.7670481245867,349.25537109375,18880957,0.0,0.0,335.11943115234374,336.81841763583094,0.32985461547256867,63.78576156355192,4.140938978322481,2.0058584922252702,2.135080486097211,1.0415821538869316
2024-09-13 00:00:00+05:30,349.80453723898404,353.84821950261266,346.35989644399336,351.35211181640625,17631913,0.0,0.0,335.1314123535156,337.0779478890555,0.32628626446746595,67.82825821632716,4.664379819455746,2.5375627576713655,2.1268170617843807,0.9667792673250857
2024-09-16 00:00:00+05:30,351.45195747347344,354.1477659262104,346.4597421684525,348.2569274902344,11639025,0.0,0.0,335.09047607421877,337.274070338199,0.3209095542580977,65.1624497603559,4.774418426011266,2.9849338913393457,1.7894845346719204,0.6383960176706103
2024-09-17 00:00:00+05:30,348.15711969434375,354.94652055777436,343.4644249560461,351.1025085449219,14931440,0.0,0.0,335.0685101318359,337.5124916865908,0.3204536369815875,67.37589216086431,5.033219601595306,3.3945910333905376,1.6386285682047683,0.8195070380841422
2024-09-18 00:00:00+05:30,349.9542949335277,352.7000133673856,344.56270846651046,346.3598937988281,12141036,0.0,0.0,335.04055358886717,337.6624476545948,0.32473095657433737,62.36184328339272,4.800297185608372,3.675732263834105,1.124564921774267,0.6659070518537042
2024-09-19 00:00:00+05:30,348.2070271071633,349.95430251200213,337.92307548385224,346.11029052734375,17295767,0.0,0.0,334.9766534423828,337.80324503580727,0.3224513483020594,65.16715892882218,4.543192499738325,3.849224311014949,0.693968188723376,0.9399835831525168
2024-09-20 00:00:00+05:30,347.8575620973398,355.3458851783821,347.80765213149203,353.3489990234375,38491941,0.0,0.0,335.09546813964846,338.058093461834,0.32762961885081343,56.78733062844572,4.8674297626369025,4.05286540133934,0.8145643612975624,2.0324407525795163
2024-09-23 00:00:00+05:30,353.7983062110694,360.63764730099547,351.70156968035326,353.6984558105469,22868793,0.0,0.0,335.21927551269533,338.31035737068424,0.3254043150216015,53.300713883437275,5.093869415872234,4.261066204245919,0.8328032116263149,1.188900872473047
2024-09-24 00:00:00+05:30,353.24914941633364,355.44573637973997,348.55648522369614,351.9012756347656,20086102,0.0,0.0,335.26121032714843,338.5260862320188,0.32204866167196794,54.364086859722384,5.069864806340547,4.422825924664846,0.6470388816757016,1.0401698775730208
2024-09-25 00:00:00+05:30,351.1524389064777,354.44728884006383,348.4566304371332,352.2507019042969,13663033,0.0,0.0,335.20929138183595,338.7405333518982,0.32205946617451003,56.35122930330363,5.02115599921882,4.5424919395756405,0.4786640596431795,0.7088878547580568
2024-09-26 00:00:00+05:30,351.9511657697194,353.04945918953825,348.40670522446095,349.3052978515625,11584354,0.0,0.0,335.32111694335936,338.9030681903546,0.3237544062439906,62.24104485609299,4.690811670353014,4.5721558857311155,0.11865578462189852,0.6095270038303761
2024-09-27 00:00:00+05:30,349.4550723716539,362.43483220260106,348.55647970813965,358.5908203125,61551034,0.0,0.0,335.76342712402345,339.2013674649325,0.33226620749553254,65.1607314597364,5.119263783705549,4.6815774653260025,0.4376863183795461,3.1192367747570726
2024-09-30 00:00:00+05:30,356.4441675869379,357.59237099635646,349.05569513713175,350.05413818359375,26763318,0.0,0.0,336.00005798339845,339.36334911744984,0.34227369207220276,49.20071771056612,4.715617562701993,4.688385484801201,0.027232077900792184,1.3407802525541688
2024-10-01 00:00:00+05:30,351.4519648103633,352.4504078922109,345.71091708973944,350.4535217285156,16421563,0.0,0.0,336.20074462890625,339.526439891142,0.24561305140143389,56.76768612180117,4.377490947975616,4.6262065774360845,-0.24871562946046843,0.8192818262583009
2024-10-03 00:00:00+05:30,344.4628482489613,349.9542849601766,338.52209998243933,345.0619201660156,24232870,0.0,0.0,336.41441162109373,339.60666424295175,0.2459752044294984,45.74899812333678,3.6325917269167576,4.42748360733222,-0.7948918804154621,1.196611549642076
2024-10-04 00:00:00+05:30,342.9651859545634,344.7623712475226,335.97608463962325,338.2724914550781,18945511,0.0,0.0,336.49628356933596,339.5876046316964,0.25355852369721443,37.89277786373908,2.4659773206343516,4.035182349992646,-1.5692050293582946,0.9261788218813748
2024-10-07 00:00:00+05:30,345.56114415694907,348.3567724964481,328.6874627812605,335.8263244628906,38001804,0.0,0.0,336.6390606689453,339.534628854671,0.25404226773182514,38.35360909180562,1.3287250505732118,3.4938908901087595,-2.1651658395355478,1.8120630647432958
2024-10-08 00:00:00+05:30,334.2288071053327,349.1555427174797,332.4815317881278,345.0619201660156,20853384,0.0,0.0,336.9126342773437,339.6113967895508,0.25692426424650966,44.94568742202333,1.159315948631388,3.026975901813285,-1.8676599531818971,0.9838881151021891
2024-10-09 00:00:00+05:30,344.4628590397515,347.45818824879285,341.01821826132823,342.4659729003906,12692777,0.0,0.0,337.1682354736328,339.65050057189103,0.25404648787014295,46.620453359661404,0.8062923296398594,2.5828391873786,-1.7765468577387407,0.5988243241039377
2024-10-10 00:00:00+05:30,344.4628533244189,346.95896095720457,342.4659672181904,343.26470947265625,8914571,0.0,0.0,337.4567852783203,339.6993412327122,0.232911600852201,47.55362946570373,0.5842352341475703,2.183118396732394,-1.5988831625848237,0.4204919922688994
2024-10-11 00:00:00+05:30,342.91526831852855,343.91371134118253,339.91993925056664,340.9682922363281,8105506,0.0,0.0,337.7163800048828,339.71626057942706,0.22287401871366,38.36770341673097,0.22041094692775687,1.7905769067714667,-1.5701659598437099,0.3838852030500681
2024-10-14 00:00:00+05:30,342.26625664775133,342.91526898979726,338.7217960984166,339.5205383300781,7284123,0.0,0.0,337.9430255126953,339.7136852866725,0.21516695152509427,36.948492022317645,-0.18263871731204517,1.3959337819547646,-1.5785724992668098,0.3469069018944036
2024-10-15 00:00:00+05:30,341.41762422446686,341.41762422446686,335.5767260982469,336.2257080078125,9425660,0.0,0.0,338.1526983642578,339.6683868804535,0.21531645609347114,35.95703811593151,-0.7591724831813735,0.964912528927537,-1.7240850121089104,0.44798405658389684
2024-10-16 00:00:00+05:30,336.52522402022845,338.6719009933656,331.9823202469797,333.1305236816406,10530774,0.0,0.0,338.4841815185547,339.5845681214944,0.21547888870645165,33.67433619014264,-1.449130479802875,0.4821039271814546,-1.9312344069843297,0.5034853980827494
2024-10-17 00:00:00+05:30,334.3286806251258,334.47844099723085,328.08841120353566,328.6375427246094,9765396,0.0,0.0,338.8396270751953,339.44599817976166,0.21559182790963935,32.80731086698759,-2.3315959896278855,-0.08063605618041342,-2.250959933447472,0.46817909366999033
2024-10-18 00:00:00+05:30,328.6375190112792,332.38168039406776,324.9932080260444,329.8356628417969,9740536,0.0,0.0,338.8516082763672,339.3258689880371,0.21332091267986744,22.3608183488423,-2.9008389182948804,-0.6446766286033069,-2.2561622896915736,0.4719721902463584
2024-10-21 00:00:00+05:30,333.87935404417436,333.87935404417436,325.542348377333,326.6905822753906,8404918,0.0,0.0,338.8675836181641,339.16987779405383,0.21468361941311656,24.94644543577384,-3.564658592282399,-1.2286730213391253,-2.3359855709432735,0.4077470360173704
2024-10-22 00:00:00+05:30,327.4893282245581,327.88869936008734,310.6156463704154,313.56103515625,16864967,0.0,0.0,338.63694274902343,338.8575748350562,0.23522188607366357,18.923426611989626,-5.091493621665222,-2.001237141404345,-3.0902564802608774,0.8110303798397933
2024-10-23 00:00:00+05:30,315.7576270911135,320.9495433451435,312.66244741929034,314.2100524902344,15298133,0.0,0.0,338.34839294433596,338.5606167345162,0.2356372246169811,21.755033755249443,-6.177935710673978,-2.8365768552582717,-3.3413588554157063,0.7336816793735362
2024-10-24 00:00:00+05:30,314.5095556897518,317.9042559111206,314.35979532867407,315.60784912109375,7628619,0.0,0.0,338.2046173095703,338.2873695010231,0.2382139590504264,26.97767127754659,-6.847227807456477,-3.638707045697913,-3.208520761758564,0.3685267054845295
2024-10-25 00:00:00+05:30,317.00566355038274,317.35512470657693,305.52356865013263,310.7154846191406,12405373,0.0,0.0,338.0248974609375,337.96299438476564,0.23973496764002827,25.700459865277452,-7.683844962556293,-4.447734629069589,-3.236110333486704,0.5967673037006737
2024-10-28 00:00:00+05:30,314.01033598056745,318.7529404190657,310.16632418377196,316.156982421875,9290007,0.0,0.0,337.7952551269531,337.7094361061274,0.25270985044847183,19.812248649164985,-7.817669462059541,-5.12172159566758,-2.695947866391961,0.44999934781629125
2024-10-29 00:00:00+05:30,317.20537265374895,326.440970967592,313.41127074007767,325.692138671875,14904512,0.0,0.0,337.6904187011719,337.57130625056124,0.258308066972971,34.69945066083061,-7.072788221362032,-5.51193492080647,-1.5608533005555616,0.7211255704551294
2024-10-30 00:00:00+05:30,326.24127449585194,326.24127449585194,318.05402909936095,319.4518737792969,11570929,0.0,0.0,337.4068615722656,337.3654036088423,0.25428119814017536,30.2402823233045,-6.906389141347518,-5.79082576491468,-1.1155633764328377,0.5621218668233533
2024-10-31 00:00:00+05:30,319.45187043211826,323.3957022518586,317.20537353869986,321.7981872558594,6666478,0.0,0.0,337.23113525390625,337.19049106555036,0.2568512842854054,34.10594786430035,-6.510143896580757,-5.934689391247895,-0.5754545053328624,0.32776225857680746
2024-11-01 00:00:00+05:30,324.4939948107022,326.3411205674836,323.695252549963,325.692138671875,4366260,0.0,0.0,337.1632409667969,337.06273159450956,0.2590948725072889,38.98172459537564,-5.814877065966527,-5.9107269261916215,0.09584986022509412,0.21551849303769186
2024-11-04 00:00:00+05:30,326.2911812796766,326.2911812796766,318.8028582961767,319.3520202636719,8097386,0.0,0.0,337.01746826171876,336.8681083930718,0.2589180618336611,37.1775409549108,-5.70965036723976,-5.8705116144012495,0.1608612471614892,0.40001762898434245
2024-11-05 00:00:00+05:30,319.501768057111,323.4955401578249,318.25371427563795,321.3988037109375,5979530,0.0,0.0,336.9905096435547,336.6999637769616,0.2602306110747514,40.94061587462941,-5.398864383928469,-5.776182168306693,0.3773177843782243,0.3013906776042259
2024-11-06 00:00:00+05:30,323.4456522784565,327.3894842151463,322.297418345053,325.5423583984375,7203398,0.0,0.0,337.03943298339846,336.57998952557966,0.2442049167028995,47.59689040742496,-4.763305597044393,-5.573606854054233,0.81030125700984,0.36655042939557236
2024-11-07 00:00:00+05:30,326.49087367307135,327.9885382312047,320.05090388507256,321.0493469238281,7046798,0.0,0.0,337.0254541015625,336.41476992343337,0.2467459168077465,43.51031371122506,-4.569494863448256,-5.372784455933038,0.8032895924847825,0.3639237197364364
2024-11-08 00:00:00+05:30,321.1991501255531,321.8481320317248,314.3098685167723,315.55792236328125,7871347,0.0,0.0,336.8337530517578,336.1952241596423,0.25063523451866715,42.052732410904994,-4.803637189666404,-5.258955002679712,0.4553178130133082,0.4176965209987337
2024-11-11 00:00:00+05:30,313.5111379378881,315.6078745722502,310.1164374427649,311.5142517089844,8429474,0.0,0.0,336.64005493164063,335.93813069661456,0.25238580644817526,48.32106804283394,-5.254911745995912,-5.258146351342952,0.0032346053470400093,0.4565534876025656
2024-11-12 00:00:00+05:30,311.71394398131264,315.6577758933271,309.51735700166194,309.7669677734375,5765828,0.0,0.0,335.94813415527346,335.6683248932829,0.2524271875977921,46.41993863251422,-5.6879738719273405,-5.344111855459831,-0.3438620164675097,0.33382672612058323
2024-11-13 00:00:00+05:30,309.51734013105437,309.51734013105437,297.5360237388845,298.933837890625,14563487,0.0,0.0,334.93371520996095,335.2934831891741,0.2743043052354087,38.33798071758182,-6.826628646463462,-5.640615213660557,-1.1860134328029046,0.8958113912092066
2024-11-14 00:00:00+05:30,302.27865150939544,320.0010167093683,302.27865150939544,317.8543701171875,42750072,0.0,0.0,334.3576135253906,335.1173305318813,0.3585973598786904,54.17397190915129,-6.131610544092666,-5.738814279746979,-0.39279626434568726,2.5641529935133014
2024-11-18 00:00:00+05:30,319.50179381718436,322.3972727296395,313.3613748112735,318.30364990234375,15570302,0.0,0.0,333.8274401855469,334.9491937255859,0.3563755531925361,51.33292857632915,-5.4813648053099655,-5.6873243848595765,0.20595957954961097,0.9348462158749369
2024-11-19 00:00:00+05:30,319.50179564910223,323.29586728440904,316.60631672004536,318.8528137207031,9800376,0.0,0.0,333.47798522949216,334.78982362652766,0.3560877440901673,45.21982805788034,-4.865639379952256,-5.522987383878113,0.6573480039258568,0.5937399971144132
2024-11-21 00:00:00+05:30,316.5064437543186,318.4034794367513,312.56258155736714,313.7108154296875,9585103,0.0,0.0,332.92884155273435,334.58316668342144,0.3587118979768664,45.92487170564456,-4.737972435950155,-5.365984394292521,0.6280119583423662,0.5871739456892051
2024-11-22 00:00:00+05:30,314.01035424121415,317.2053843420284,311.86370767507265,313.3114318847656,11366576,0.0,0.0,332.176015625,334.37664498634706,0.32936267054376656,43.804680829691854,-4.615814145105276,-5.215950344455072,0.6001361993497962,0.7413124462324621
2024-11-25 00:00:00+05:30,318.3535910385235,324.494010057914,317.50490830282047,322.7467346191406,25530717,0.0,0.0,331.75567138671875,334.26481892512396,0.34509013058871363,48.01079322092901,-3.714830489477663,-4.915726373459591,1.2008958839819277,1.6591234492222626
2024-11-26 00:00:00+05:30,320.9495445450839,326.39104112179723,319.6016402750496,325.5423583984375,11006017,0.0,0.0,331.2814111328125,334.1817478724888,0.34587719630057856,54.39092466364485,-2.7435846402588595,-4.481298026819444,1.7377133865605847,0.7226264095858179
2024-11-27 00:00:00+05:30,325.1929094976257,331.43317848192106,321.8980291918797,328.3879089355469,11501641,0.0,0.0,330.82212707519534,334.12708901459314,0.3409550371115759,54.90195826509961,-1.7243756313264953,-3.929913547720855,2.2055379163943596,0.7612961896991475
