Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-13 00:00:00+05:30,57.79999923706055,60.79999923706055,57.5,59.459999084472656,14158765,0.0,0.0
2024-09-16 00:00:00+05:30,59.75,60.540000915527344,59.13999938964844,59.45000076293945,6407454,0.0,0.0
2024-09-17 00:00:00+05:30,59.45000076293945,59.5,58.04999923706055,58.209999084472656,4374501,0.0,0.0
2024-09-18 00:00:00+05:30,58.25,59.650001525878906,57.70000076293945,58.880001068115234,6576488,0.0,0.0
2024-09-19 00:00:00+05:30,59.349998474121094,59.599998474121094,57.04999923706055,57.439998626708984,5071353,0.0,0.0
2024-09-20 00:00:00+05:30,58.900001525878906,58.900001525878906,57.2400016784668,58.439998626708984,7406089,0.0,0.0
2024-09-23 00:00:00+05:30,58.599998474121094,61.79999923706055,58.20000076293945,61.04999923706055,20391748,0.0,0.0
2024-09-24 00:00:00+05:30,61.5,61.5,59.54999923706055,59.83000183105469,8210080,0.0,0.0
2024-09-25 00:00:00+05:30,60.0,60.029998779296875,58.31999969482422,58.599998474121094,5515937,0.0,0.0
2024-09-26 00:00:00+05:30,58.83000183105469,59.349998474121094,57.900001525878906,58.66999816894531,6131600,0.0,0.0
2024-09-27 00:00:00+05:30,58.70000076293945,59.58000183105469,58.0099983215332,58.36000061035156,12751781,0.0,0.0
2024-09-30 00:00:00+05:30,58.0,58.150001525878906,57.56999969482422,57.72999954223633,4966945,0.0,0.0
2024-10-01 00:00:00+05:30,57.75,58.08000183105469,57.400001525878906,57.529998779296875,4093769,0.0,0.0
2024-10-03 00:00:00+05:30,56.86000061035156,57.189998626708984,55.88999938964844,56.16999816894531,5138707,0.0,0.0
2024-10-04 00:00:00+05:30,56.16999816894531,56.849998474121094,54.61000061035156,55.63999938964844,7361324,0.0,0.0
2024-10-07 00:00:00+05:30,55.90999984741211,56.34000015258789,52.11000061035156,52.56999969482422,9753196,0.0,0.0
2024-10-08 00:00:00+05:30,52.689998626708984,55.20000076293945,52.18000030517578,54.709999084472656,7403711,0.0,0.0
2024-10-09 00:00:00+05:30,55.54999923706055,55.599998474121094,54.68000030517578,54.900001525878906,4925646,0.0,0.0
2024-10-10 00:00:00+05:30,55.29999923706055,55.459999084472656,54.150001525878906,54.459999084472656,3409843,0.0,0.0
2024-10-11 00:00:00+05:30,54.29999923706055,54.68000030517578,53.900001525878906,54.290000915527344,2426864,0.0,0.0
2024-10-14 00:00:00+05:30,54.310001373291016,55.11000061035156,54.0,54.09000015258789,3056802,0.0,0.0
2024-10-15 00:00:00+05:30,54.31999969482422,54.38999938964844,53.72999954223633,54.15999984741211,2894474,0.0,0.0
2024-10-16 00:00:00+05:30,54.15999984741211,55.25,54.029998779296875,54.61000061035156,3181297,0.0,0.0
2024-10-17 00:00:00+05:30,54.81999969482422,56.4900016784668,53.79999923706055,55.970001220703125,13245463,0.0,0.0
2024-10-18 00:00:00+05:30,56.0,56.880001068115234,54.75,55.529998779296875,9965213,0.0,0.0
2024-10-21 00:00:00+05:30,55.630001068115234,55.849998474121094,53.099998474121094,53.38999938964844,5655908,0.0,0.0
2024-10-22 00:00:00+05:30,53.38999938964844,53.45000076293945,49.720001220703125,50.2599983215332,8319040,0.0,0.0
2024-10-23 00:00:00+05:30,50.33000183105469,52.95000076293945,48.439998626708984,52.560001373291016,12852045,0.0,0.0
2024-10-24 00:00:00+05:30,52.599998474121094,53.54999923706055,51.45000076293945,51.65999984741211,6605052,0.0,0.0
2024-10-25 00:00:00+05:30,51.650001525878906,51.650001525878906,49.349998474121094,50.220001220703125,7301659,0.0,0.0
2024-10-28 00:00:00+05:30,50.29999923706055,51.689998626708984,49.720001220703125,51.08000183105469,7375360,0.0,0.0
2024-10-29 00:00:00+05:30,51.25,52.9900016784668,50.779998779296875,52.68000030517578,7384833,0.0,0.0
2024-10-30 00:00:00+05:30,52.56999969482422,54.56999969482422,52.04999923706055,54.18000030517578,9088723,0.0,0.0
2024-10-31 00:00:00+05:30,53.810001373291016,55.38999938964844,53.5,54.459999084472656,7530189,0.0,0.0
2024-11-01 00:00:00+05:30,54.70000076293945,55.400001525878906,54.5099983215332,54.95000076293945,1712565,0.0,0.0
2024-11-04 00:00:00+05:30,54.95000076293945,54.95000076293945,52.86000061035156,53.18000030517578,4949610,0.0,0.0
2024-11-05 00:00:00+05:30,52.5,54.4900016784668,52.47999954223633,54.099998474121094,6780832,0.0,0.0
2024-11-06 00:00:00+05:30,54.400001525878906,55.33000183105469,53.90999984741211,55.11000061035156,5204537,0.0,0.0
2024-11-07 00:00:00+05:30,55.400001525878906,56.380001068115234,54.599998474121094,54.86000061035156,5589622,0.0,0.0
2024-11-08 00:00:00+05:30,54.470001220703125,54.72999954223633,52.900001525878906,53.11000061035156,4624558,0.0,0.0
2024-11-11 00:00:00+05:30,52.9900016784668,53.4900016784668,52.13999938964844,52.61000061035156,4718076,0.0,0.0
2024-11-12 00:00:00+05:30,52.70000076293945,53.36000061035156,51.029998779296875,51.47999954223633,3275324,0.0,0.0
2024-11-13 00:00:00+05:30,50.709999084472656,51.40999984741211,49.16999816894531,49.31999969482422,5350849,0.0,0.0
2024-11-14 00:00:00+05:30,49.5,51.599998474121094,49.04999923706055,49.54999923706055,7255657,0.0,0.0
2024-11-18 00:00:00+05:30,49.75,51.150001525878906,48.56999969482422,49.88999938964844,5889091,0.0,0.0
2024-11-19 00:00:00+05:30,50.5,52.25,50.099998474121094,51.130001068115234,8123270,0.0,0.0
2024-11-21 00:00:00+05:30,51.18000030517578,51.290000915527344,49.349998474121094,49.810001373291016,5623125,0.0,0.0
2024-11-22 00:00:00+05:30,49.810001373291016,50.75,49.5,50.310001373291016,3952448,0.0,0.0
2024-11-25 00:00:00+05:30,52.099998474121094,54.150001525878906,51.459999084472656,52.459999084472656,11292608,0.0,0.0
2024-11-26 00:00:00+05:30,52.459999084472656,52.900001525878906,52.11000061035156,52.45000076293945,3338779,0.0,0.0
2024-11-27 00:00:00+05:30,52.9900016784668,53.79999923706055,52.68000030517578,53.060001373291016,6323194,0.0,0.0
2024-11-28 00:00:00+05:30,53.34000015258789,54.970001220703125,53.29999923706055,54.61000061035156,9513462,0.0,0.0
2024-11-29 00:00:00+05:30,54.849998474121094,55.369998931884766,52.52000045776367,53.83000183105469,10078280,0.0,0.0
2024-12-02 00:00:00+05:30,53.83000183105469,53.900001525878906,52.900001525878906,53.380001068115234,3170022,0.0,0.0
2024-12-03 00:00:00+05:30,53.650001525878906,55.20000076293945,53.43000030517578,54.45000076293945,7566537,0.0,0.0
2024-12-04 00:00:00+05:30,54.599998474121094,59.400001525878906,54.29999923706055,58.970001220703125,47725663,0.0,0.0
2024-12-05 00:00:00+05:30,59.689998626708984,59.939998626708984,57.22999954223633,57.869998931884766,21407451,0.0,0.0
2024-12-06 00:00:00+05:30,57.95000076293945,59.75,57.31999969482422,57.86000061035156,19278886,0.0,0.0
2024-12-09 00:00:00+05:30,58.0,58.33000183105469,57.400001525878906,57.47999954223633,5594379,0.0,0.0
2024-12-10 00:00:00+05:30,57.47999954223633,57.9900016784668,56.61000061035156,56.869998931884766,5493375,0.0,0.0
2024-12-11 00:00:00+05:30,58.400001525878906,59.54999923706055,57.310001373291016,57.650001525878906,22108383,0.0,0.0
2024-12-12 00:00:00+05:30,58.04999923706055,58.720001220703125,57.04999923706055,57.68000030517578,8377470,0.0,0.0
2024-12-13 00:00:00+05:30,57.349998474121094,57.400001525878906,54.38999938964844,55.68000030517578,15192346,0.0,0.0
2024-12-16 00:00:00+05:30,55.79999923706055,56.79999923706055,55.72999954223633,56.04999923706055,5060275,0.0,0.0
2024-12-17 00:00:00+05:30,56.04999923706055,56.04999923706055,55.029998779296875,55.150001525878906,3630308,0.0,0.0
2024-12-18 00:00:00+05:30,55.099998474121094,55.099998474121094,53.79999923706055,53.900001525878906,4838693,0.0,0.0
2024-12-19 00:00:00+05:30,52.599998474121094,53.61000061035156,51.900001525878906,53.209999084472656,4146681,0.0,0.0
2024-12-20 00:00:00+05:30,53.209999084472656,53.68000030517578,52.060001373291016,52.400001525878906,4441746,0.0,0.0
2024-12-23 00:00:00+05:30,52.75,53.0,51.54999923706055,51.63999938964844,4311273,0.0,0.0
2024-12-24 00:00:00+05:30,51.970001220703125,52.08000183105469,51.31999969482422,51.689998626708984,3202568,0.0,0.0
2024-12-26 00:00:00+05:30,51.79999923706055,52.869998931884766,51.369998931884766,51.5,4763749,0.0,0.0
2024-12-27 00:00:00+05:30,51.619998931884766,51.97999954223633,51.13999938964844,51.33000183105469,2794441,0.0,0.0
2024-12-30 00:00:00+05:30,51.5,51.650001525878906,50.040000915527344,50.58000183105469,4383524,0.0,0.0
2024-12-31 00:00:00+05:30,50.599998474121094,51.970001220703125,50.529998779296875,51.7599983215332,4151678,0.0,0.0
2025-01-01 00:00:00+05:30,51.599998474121094,52.18000030517578,51.20000076293945,51.869998931884766,2928341,0.0,0.0
2025-01-02 00:00:00+05:30,51.90999984741211,52.5,51.36000061035156,52.13999938964844,3636626,0.0,0.0
2025-01-03 00:00:00+05:30,52.349998474121094,54.400001525878906,52.349998474121094,53.099998474121094,10787592,0.0,0.0
2025-01-06 00:00:00+05:30,53.310001373291016,53.349998474121094,50.5,50.689998626708984,5842917,0.0,0.0
2025-01-07 00:00:00+05:30,51.0,51.529998779296875,50.36000061035156,51.11000061035156,4406397,0.0,0.0
2025-01-08 00:00:00+05:30,51.0,51.08000183105469,50.27000045776367,50.77000045776367,2647466,0.0,0.0
2025-01-09 00:00:00+05:30,50.5,50.720001220703125,49.599998474121094,49.939998626708984,3046993,0.0,0.0
2025-01-10 00:00:00+05:30,50.0,50.189998626708984,47.900001525878906,48.11000061035156,5333888,0.0,0.0
2025-01-13 00:00:00+05:30,47.0,47.79999923706055,45.04999923706055,45.45000076293945,7160861,0.0,0.0
2025-01-14 00:00:00+05:30,45.61000061035156,54.540000915527344,45.61000061035156,53.77000045776367,25580989,0.0,0.0
2025-01-15 00:00:00+05:30,51.79999923706055,51.79999923706055,49.20000076293945,49.90999984741211,24755502,0.0,0.0
2025-01-16 00:00:00+05:30,50.54999923706055,51.84000015258789,50.099998474121094,50.369998931884766,11962764,0.0,0.0
2025-01-17 00:00:00+05:30,50.369998931884766,50.97999954223633,49.79999923706055,50.63999938964844,6231707,0.0,0.0
2025-01-20 00:00:00+05:30,50.95000076293945,53.650001525878906,50.70000076293945,52.52000045776367,22139563,0.0,0.0
2025-01-21 00:00:00+05:30,52.38999938964844,52.38999938964844,50.79999923706055,51.20000076293945,6634740,0.0,0.0
2025-01-22 00:00:00+05:30,51.209999084472656,51.380001068115234,49.36000061035156,50.29999923706055,4499478,0.0,0.0
2025-01-23 00:00:00+05:30,50.0,51.119998931884766,49.70000076293945,50.63999938964844,3788273,0.0,0.0
2025-01-24 00:00:00+05:30,50.63999938964844,50.84000015258789,48.86000061035156,49.040000915527344,4581745,0.0,0.0
2025-01-27 00:00:00+05:30,49.040000915527344,51.38999938964844,47.41999816894531,49.93000030517578,14973443,0.0,0.0
2025-01-28 00:00:00+05:30,50.5,51.2599983215332,48.900001525878906,49.4900016784668,9330906,0.0,0.0
2025-01-29 00:00:00+05:30,49.599998474121094,50.34000015258789,49.45000076293945,50.099998474121094,4279424,0.0,0.0
2025-01-30 00:00:00+05:30,49.970001220703125,50.790000915527344,49.72999954223633,50.189998626708984,3851286,0.0,0.0
2025-01-31 00:00:00+05:30,50.13999938964844,51.650001525878906,49.4900016784668,51.0,5921321,0.0,0.0
2025-02-01 00:00:00+05:30,51.09000015258789,52.13999938964844,50.02000045776367,50.310001373291016,4996773,0.0,0.0
2025-02-03 00:00:00+05:30,50.099998474121094,50.209999084472656,48.709999084472656,48.849998474121094,3285887,0.0,0.0
2025-02-04 00:00:00+05:30,49.59000015258789,50.29999923706055,49.15999984741211,49.70000076293945,3534556,0.0,0.0
2025-02-05 00:00:00+05:30,50.43000030517578,52.40999984741211,50.29999923706055,51.43000030517578,9836644,0.0,0.0
2025-02-06 00:00:00+05:30,51.77000045776367,51.77000045776367,50.349998474121094,50.900001525878906,3452974,0.0,0.0
2025-02-07 00:00:00+05:30,51.0,51.68000030517578,50.13999938964844,50.369998931884766,4591431,0.0,0.0
2025-02-10 00:00:00+05:30,50.29999923706055,50.29999923706055,49.209999084472656,49.529998779296875,2216534,0.0,0.0
2025-02-11 00:00:00+05:30,49.79999923706055,49.849998474121094,47.90999984741211,48.16999816894531,2985402,0.0,0.0
2025-02-12 00:00:00+05:30,48.08000183105469,48.349998474121094,45.970001220703125,47.7400016784668,5663480,0.0,0.0
2025-02-13 00:00:00+05:30,48.0,48.66999816894531,47.83000183105469,48.189998626708984,3007173,0.0,0.0
2025-02-14 00:00:00+05:30,48.189998626708984,48.349998474121094,46.2599983215332,46.58000183105469,3677228,0.0,0.0
2025-02-17 00:00:00+05:30,46.34000015258789,46.439998626708984,45.0,46.130001068115234,4789272,0.0,0.0
2025-02-18 00:00:00+05:30,46.099998474121094,46.29999923706055,44.720001220703125,45.18000030517578,3871176,0.0,0.0
2025-02-19 00:00:00+05:30,45.0,46.459999084472656,44.47999954223633,46.29999923706055,3191340,0.0,0.0
2025-02-20 00:00:00+05:30,46.0,47.630001068115234,45.79999923706055,47.20000076293945,3364313,0.0,0.0
2025-02-21 00:00:00+05:30,46.79999923706055,47.95000076293945,46.349998474121094,46.61000061035156,3141246,0.0,0.0
2025-02-24 00:00:00+05:30,46.29999923706055,46.4900016784668,45.380001068115234,46.18000030517578,2253429,0.0,0.0
2025-02-25 00:00:00+05:30,47.0,47.900001525878906,45.849998474121094,46.22999954223633,5727515,0.0,0.0
2025-02-27 00:00:00+05:30,46.29999923706055,46.84000015258789,45.400001525878906,45.599998474121094,2699997,0.0,0.0
2025-02-28 00:00:00+05:30,45.0099983215332,45.119998931884766,43.20000076293945,43.529998779296875,3898293,0.0,0.0
2025-03-03 00:00:00+05:30,43.0,43.5099983215332,41.0099983215332,41.709999084472656,9922401,0.0,0.0
2025-03-04 00:00:00+05:30,41.15999984741211,43.36000061035156,40.52000045776367,42.9900016784668,6252615,0.0,0.0
2025-03-05 00:00:00+05:30,42.9900016784668,44.150001525878906,42.86000061035156,43.9900016784668,4118839,0.0,0.0
2025-03-06 00:00:00+05:30,44.5,45.08000183105469,44.150001525878906,44.36000061035156,3522773,0.0,0.0
2025-03-07 00:00:00+05:30,44.29999923706055,45.13999938964844,44.02000045776367,44.66999816894531,3410958,0.0,0.0
2025-03-10 00:00:00+05:30,44.68000030517578,45.02000045776367,42.88999938964844,43.40999984741211,3270666,0.0,0.0
2025-03-11 00:00:00+05:30,42.709999084472656,43.2599983215332,42.29999923706055,42.599998474121094,3315230,0.0,0.0
2025-03-12 00:00:00+05:30,42.619998931884766,43.18000030517578,41.95000076293945,42.09000015258789,3183384,0.0,0.0
2025-03-13 00:00:00+05:30,42.15999984741211,42.560001373291016,41.439998626708984,41.540000915527344,2822442,0.0,0.0
2025-03-17 00:00:00+05:30,42.040000915527344,42.150001525878906,41.02000045776367,41.099998474121094,3203730,0.0,0.0
2025-03-18 00:00:00+05:30,41.099998474121094,41.099998474121094,41.099998474121094,41.099998474121094,0,0.0,0.0
2025-03-19 00:00:00+05:30,42.43000030517578,44.099998474121094,42.43000030517578,43.83000183105469,4788697,0.0,0.0
2025-03-20 00:00:00+05:30,44.41999816894531,44.77000045776367,42.86000061035156,43.0,6379044,0.0,0.0
2025-03-21 00:00:00+05:30,42.9900016784668,43.79999923706055,42.70000076293945,43.560001373291016,7215793,0.0,0.0
2025-03-24 00:00:00+05:30,43.90999984741211,45.09000015258789,43.900001525878906,44.470001220703125,7952521,0.0,0.0
2025-03-25 00:00:00+05:30,44.75,44.9900016784668,42.54999923706055,42.77000045776367,8169669,0.0,0.0
2025-03-26 00:00:00+05:30,42.5,45.150001525878906,42.25,42.5099983215332,14292450,0.0,0.0
2025-03-27 00:00:00+05:30,42.400001525878906,42.75,41.5,41.75,19390490,0.0,0.0
2025-03-28 00:00:00+05:30,39.0,40.40999984741211,38.849998474121094,38.970001220703125,43736167,0.0,0.0
2025-04-01 00:00:00+05:30,39.0,39.04999923706055,37.599998474121094,37.70000076293945,12058764,0.0,0.0
2025-04-02 00:00:00+05:30,37.79999923706055,38.279998779296875,35.79999923706055,37.43000030517578,24917114,0.0,0.0
2025-04-03 00:00:00+05:30,37.060001373291016,38.22999954223633,36.84000015258789,37.65999984741211,15102282,0.0,0.0
2025-04-04 00:00:00+05:30,37.900001525878906,38.400001525878906,36.619998931884766,36.83000183105469,9424803,0.0,0.0
2025-04-07 00:00:00+05:30,34.0,35.5,33.5,34.83000183105469,11308273,0.0,0.0
2025-04-08 00:00:00+05:30,35.900001525878906,36.16999816894531,35.099998474121094,35.83000183105469,6497879,0.0,0.0
2025-04-09 00:00:00+05:30,35.75,35.900001525878906,35.0,35.18000030517578,4932876,0.0,0.0
2025-04-11 00:00:00+05:30,36.209999084472656,36.25,34.66999816894531,34.93000030517578,8208240,0.0,0.0
2025-04-15 00:00:00+05:30,35.689998626708984,35.79999923706055,35.119998931884766,35.43000030517578,7557889,0.0,0.0
2025-04-16 00:00:00+05:30,35.439998626708984,36.65999984741211,35.29999923706055,36.439998626708984,12997494,0.0,0.0
2025-04-17 00:00:00+05:30,36.5,37.470001220703125,36.279998779296875,37.06999969482422,9290057,0.0,0.0
2025-04-21 00:00:00+05:30,37.06999969482422,38.66999816894531,37.06999969482422,38.31999969482422,11349095,0.0,0.0
2025-04-22 00:00:00+05:30,38.599998474121094,39.70000076293945,38.31999969482422,39.029998779296875,15279603,0.0,0.0
2025-04-23 00:00:00+05:30,39.27000045776367,39.4900016784668,38.099998474121094,38.779998779296875,9041098,0.0,0.0
2025-04-24 00:00:00+05:30,38.779998779296875,39.06999969482422,38.5,38.650001525878906,5448976,0.0,0.0
2025-04-25 00:00:00+05:30,38.7400016784668,38.790000915527344,37.06999969482422,37.38999938964844,9359128,0.0,0.0
2025-04-28 00:00:00+05:30,37.209999084472656,38.11000061035156,36.86000061035156,37.83000183105469,6026681,0.0,0.0
2025-04-29 00:00:00+05:30,38.400001525878906,39.29999923706055,38.0,38.34000015258789,7624038,0.0,0.0
2025-04-30 00:00:00+05:30,38.310001373291016,38.310001373291016,37.349998474121094,37.529998779296875,4685753,0.0,0.0
2025-05-02 00:00:00+05:30,37.540000915527344,38.400001525878906,37.150001525878906,37.86000061035156,13937551,0.0,0.0
2025-05-05 00:00:00+05:30,38.0,38.2599983215332,37.29999923706055,37.56999969482422,7482377,0.0,0.0
2025-05-06 00:00:00+05:30,37.56999969482422,37.7400016784668,35.09000015258789,35.43000030517578,9816958,0.0,0.0
2025-05-07 00:00:00+05:30,34.72999954223633,35.7599983215332,34.56999969482422,35.279998779296875,7958252,0.0,0.0
2025-05-08 00:00:00+05:30,35.720001220703125,36.060001373291016,35.0,35.25,6094880,0.0,0.0
2025-05-09 00:00:00+05:30,34.0,35.400001525878906,33.7599983215332,34.81999969482422,8468641,0.0,0.0
