Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-06-28 00:00:00-04:00,19.921547081361854,19.96646499633789,19.921547081361854,19.96646499633789,662,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,19.833908081054688,19.833908081054688,19.833908081054688,19.833908081054688,74,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,19.806798934936523,19.806798934936523,19.806798934936523,19.806798934936523,104,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,19.879265057079476,19.879265057079476,19.84206771850586,19.84206771850586,122,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,19.84847068786621,19.84847068786621,19.84847068786621,19.84847068786621,25,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,19.82259178161621,19.82259178161621,19.82259178161621,19.82259178161621,5,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,19.78793716430664,19.78793716430664,19.78793716430664,19.78793716430664,17,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,19.895580291748047,19.895580291748047,19.895580291748047,19.895580291748047,3,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,20.054809340517764,20.07665252685547,20.03287579627733,20.07665252685547,768,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,20.34589195251465,20.34589195251465,20.34589195251465,20.34589195251465,18,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,20.19482421875,20.19482421875,20.19482421875,20.19482421875,2,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,20.4698543548584,20.4698543548584,20.4698543548584,20.4698543548584,3,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,20.282026290893555,20.282026290893555,20.282026290893555,20.282026290893555,50,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,20.140256881713867,20.140256881713867,20.140256881713867,20.140256881713867,50,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,20.13376571064157,20.13376571064157,20.061914443969727,20.061914443969727,400,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,20.16008408232522,20.230267077130307,20.16008408232522,20.202194213867188,428,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,20.225967407226562,20.225967407226562,20.225967407226562,20.225967407226562,20,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,20.06358252427089,20.06358252427089,19.83346939086914,19.83346939086914,405,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,19.73898443888675,19.73898443888675,19.63958740234375,19.63958740234375,501,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,19.837154388427734,19.837154388427734,19.837154388427734,19.837154388427734,1,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,19.861805657692745,19.881282806396484,19.861805657692745,19.881282806396484,121,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,19.90514373779297,19.90514373779297,19.90514373779297,19.90514373779297,4,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,20.07270622253418,20.07270622253418,20.07270622253418,20.07270622253418,2,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,19.751792907714844,19.751792907714844,19.751792907714844,19.751792907714844,74,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,19.48430824279785,19.48430824279785,19.48430824279785,19.48430824279785,4,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,19.107250213623047,19.107250213623047,19.107250213623047,19.107250213623047,11,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,19.220069885253906,19.220069885253906,19.220069885253906,19.220069885253906,4,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,19.054349899291992,19.054349899291992,19.054349899291992,19.054349899291992,2,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,19.332801818847656,19.332801818847656,19.332801818847656,19.332801818847656,2,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,19.290515899658203,19.290515899658203,19.290515899658203,19.290515899658203,6,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,19.223051071166992,19.223051071166992,19.223051071166992,19.223051071166992,9,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,19.417194366455078,19.417194366455078,19.417194366455078,19.417194366455078,2,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,19.452550888061523,19.452550888061523,19.452550888061523,19.452550888061523,5,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,19.893388748168945,19.893388748168945,19.893388748168945,19.893388748168945,37,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,20.016294479370117,20.016294479370117,20.016294479370117,20.016294479370117,14,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,20.225967407226562,20.225967407226562,20.225967407226562,20.225967407226562,202,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,20.15096092224121,20.15096092224121,20.15096092224121,20.15096092224121,1,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,20.346946716308594,20.346946716308594,20.346946716308594,20.346946716308594,8,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,20.184558868408203,20.184558868408203,20.184558868408203,20.184558868408203,23,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,20.51608657836914,20.51608657836914,20.51608657836914,20.51608657836914,17,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,20.495996475219727,20.495996475219727,20.495996475219727,20.495996475219727,2,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,20.558286666870117,20.558286666870117,20.558286666870117,20.558286666870117,1,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,20.327468872070312,20.327468872070312,20.327468872070312,20.327468872070312,11,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,20.19640350341797,20.19640350341797,20.19640350341797,20.19640350341797,7,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,20.177629385174907,20.237899780273438,20.177629385174907,20.237899780273438,685,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,19.926986694335938,19.926986694335938,19.926986694335938,19.926986694335938,10,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,19.86373519897461,19.86373519897461,19.86373519897461,19.86373519897461,1,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,19.84855842590332,19.84855842590332,19.84855842590332,19.84855842590332,11,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,19.625638961791992,19.625638961791992,19.625638961791992,19.625638961791992,2,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,19.82645034790039,19.82645034790039,19.82645034790039,19.82645034790039,6,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,19.800395965576172,19.800395965576172,19.800395965576172,19.800395965576172,1,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,19.89496612548828,19.89496612548828,19.89496612548828,19.89496612548828,6,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,20.047176361083984,20.047176361083984,20.047176361083984,20.047176361083984,2,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,20.231931686401367,20.231931686401367,20.231931686401367,20.231931686401367,19,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,20.265357425521035,20.378000259399414,20.265357425521035,20.378000259399414,276,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,20.408443450927734,20.408443450927734,20.408443450927734,20.408443450927734,5,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,20.414497538308407,20.433621621241375,20.368000030517578,20.368000030517578,889,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,20.61802864074707,20.61802864074707,20.61802864074707,20.61802864074707,33,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,20.596797943115234,20.596797943115234,20.596797943115234,20.596797943115234,55,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,20.662330627441406,20.662330627441406,20.662330627441406,20.662330627441406,3,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,20.91876220703125,20.91876220703125,20.91876220703125,20.91876220703125,7,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,20.905691146850586,20.905691146850586,20.905691146850586,20.905691146850586,1,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,21.212829130058665,21.221689224243164,21.212829130058665,21.221689224243164,4566,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,21.37074156834073,21.37074156834073,21.368196487426758,21.368196487426758,133,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,21.368196487426758,21.368196487426758,21.368196487426758,21.368196487426758,0,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,21.157384872436523,21.157384872436523,21.157384872436523,21.157384872436523,3,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,21.104835510253906,21.104835510253906,21.104835510253906,21.104835510253906,2,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,20.925167083740234,20.925167083740234,20.925167083740234,20.925167083740234,2,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,21.13387395824642,21.175457000732422,21.13387395824642,21.175457000732422,187,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,21.13825821332705,21.13825821332705,21.04237174987793,21.04237174987793,1150,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,21.00105094909668,21.00105094909668,21.00105094909668,21.00105094909668,40,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,21.078340530395508,21.078340530395508,21.078340530395508,21.078340530395508,40,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,20.967189011632463,21.02333641052246,20.967189011632463,21.02333641052246,201,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,21.168437957763672,21.168437957763672,21.168437957763672,21.168437957763672,2,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,21.11931037902832,21.11931037902832,21.11931037902832,21.11931037902832,4,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,21.14536476135254,21.14536476135254,21.14536476135254,21.14536476135254,2,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,21.236602783203125,21.236602783203125,21.236602783203125,21.236602783203125,5,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,21.247919151785844,21.247919151785844,21.20405541203224,21.211511611938477,622,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,21.45452117919922,21.45452117919922,21.45452117919922,21.45452117919922,21,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,21.326087951660156,21.326087951660156,21.326087951660156,21.326087951660156,22,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,21.377408981323242,21.377408981323242,21.377408981323242,21.377408981323242,26,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,21.127470016479492,21.127470016479492,21.127470016479492,21.127470016479492,132,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,21.17729949951172,21.17729949951172,21.17729949951172,21.17729949951172,16,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,21.06430435180664,21.06430435180664,21.06430435180664,21.06430435180664,11,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,21.256692307007402,21.256692307007402,21.233970642089844,21.233970642089844,376,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,21.142645023561744,21.142645023561744,21.12869644165039,21.12869644165039,120,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,21.064743041992188,21.064743041992188,21.064743041992188,21.064743041992188,52,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,21.054917719906527,21.054917719906527,20.958152770996094,20.958152770996094,603,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,20.93288803100586,20.93288803100586,20.93288803100586,20.93288803100586,1,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,20.984735188644706,20.984735188644706,20.94929313659668,20.94929313659668,250,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,21.107553525919347,21.18650959741797,21.107553525919347,21.184228897094727,1928,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,21.20659888992705,21.270992279052734,21.20659888992705,21.270992279052734,681,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,21.413816452026367,21.413816452026367,21.413816452026367,21.413816452026367,17,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,21.385215759277344,21.385215759277344,21.385215759277344,21.385215759277344,7,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,21.385215759277344,21.385215759277344,21.385215759277344,21.385215759277344,0,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,21.385215759277344,21.385215759277344,21.385215759277344,21.385215759277344,0,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,21.385215759277344,21.385215759277344,21.385215759277344,21.385215759277344,0,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,21.385215759277344,21.385215759277344,21.385215759277344,21.385215759277344,0,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,21.385215759277344,21.385215759277344,21.385215759277344,21.385215759277344,0,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,21.511108668024047,21.541900634765625,21.511108668024047,21.541900634765625,558,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,21.431275675256874,21.58234405517578,21.431275675256874,21.58234405517578,666,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,21.58234405517578,21.58234405517578,21.58234405517578,21.58234405517578,0,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,21.58234405517578,21.58234405517578,21.58234405517578,21.58234405517578,0,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,21.58234405517578,21.58234405517578,21.58234405517578,21.58234405517578,0,0.0,0.0,0.0
2024-11-25 00:00:00-05:00,21.58234405517578,21.58234405517578,21.58234405517578,21.58234405517578,0,0.0,0.0,0.0
2024-11-26 00:00:00-05:00,21.58234405517578,21.58234405517578,21.58234405517578,21.58234405517578,0,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,22.24802905505851,22.24802905505851,22.239870071411133,22.239870071411133,927,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,22.239870071411133,22.239870071411133,22.239870071411133,22.239870071411133,0,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,22.239870071411133,22.239870071411133,22.239870071411133,22.239870071411133,0,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,22.239870071411133,22.239870071411133,22.239870071411133,22.239870071411133,0,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,22.239870071411133,22.239870071411133,22.239870071411133,22.239870071411133,0,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,22.239870071411133,22.239870071411133,22.239870071411133,22.239870071411133,0,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,22.239870071411133,22.239870071411133,22.239870071411133,22.239870071411133,0,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,22.590171893363884,22.597454071044922,22.590171893363884,22.597454071044922,2056,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,22.597454071044922,22.597454071044922,22.597454071044922,22.597454071044922,0,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,22.597454071044922,22.597454071044922,22.597454071044922,22.597454071044922,0,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,22.597454071044922,22.597454071044922,22.597454071044922,22.597454071044922,0,0.0,0.0,0.0
2024-12-13 00:00:00-05:00,22.597454071044922,22.597454071044922,22.597454071044922,22.597454071044922,0,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,22.597454071044922,22.597454071044922,22.597454071044922,22.597454071044922,0,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,22.597454071044922,22.597454071044922,22.597454071044922,22.597454071044922,0,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,22.767248153686523,22.767248153686523,22.767248153686523,22.767248153686523,0,0.1921,0.0,0.0
2024-12-19 00:00:00-05:00,22.767248153686523,22.767248153686523,22.767248153686523,22.767248153686523,0,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,21.95558053634588,22.27625274658203,21.95558053634588,22.27625274658203,809,0.0,0.0,0.0
2024-12-23 00:00:00-05:00,22.27625274658203,22.27625274658203,22.27625274658203,22.27625274658203,0,0.0,0.0,0.0
2024-12-24 00:00:00-05:00,22.27625274658203,22.27625274658203,22.27625274658203,22.27625274658203,0,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,22.27625274658203,22.27625274658203,22.27625274658203,22.27625274658203,0,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,22.27625274658203,22.27625274658203,22.27625274658203,22.27625274658203,0,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,22.27625274658203,22.27625274658203,22.27625274658203,22.27625274658203,0,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,22.27625274658203,22.27625274658203,22.27625274658203,22.27625274658203,0,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,21.937902450561523,21.937902450561523,21.937902450561523,21.937902450561523,188,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,21.937902450561523,21.937902450561523,21.937902450561523,21.937902450561523,0,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,22.026290893554688,22.026290893554688,22.026290893554688,22.026290893554688,338,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,22.043967354740406,22.043967354740406,21.917041778564453,21.917041778564453,1723,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,21.849513840570427,21.986957550048828,21.849513840570427,21.986957550048828,200,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,21.986957550048828,21.986957550048828,21.986957550048828,21.986957550048828,0,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,21.56667137145996,21.56667137145996,21.56667137145996,21.56667137145996,172,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,21.56667137145996,21.56667137145996,21.56667137145996,21.56667137145996,0,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,21.56667137145996,21.56667137145996,21.56667137145996,21.56667137145996,0,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,21.56667137145996,21.56667137145996,21.56667137145996,21.56667137145996,0,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,22.112290907263656,22.11812400817871,22.112290907263656,22.11812400817871,100,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,22.11812400817871,22.11812400817871,22.11812400817871,22.11812400817871,0,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,22.11812400817871,22.11812400817871,22.11812400817871,22.11812400817871,0,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,22.11812400817871,22.11812400817871,22.11812400817871,22.11812400817871,0,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,22.68920053140525,22.68920053140525,22.680715560913086,22.680715560913086,101,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,22.89691161394833,22.89691161394833,22.87481326563374,22.893993377685547,442,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-06 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-07 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-14 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,22.893993377685547,22.893993377685547,22.893993377685547,22.893993377685547,0,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,23.820568084716797,23.820568084716797,23.820568084716797,23.820568084716797,106,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,23.820568084716797,23.820568084716797,23.820568084716797,23.820568084716797,0,0.0,0.0,0.0
2025-02-21 00:00:00-05:00,23.626111586283674,23.626111586283674,23.20184959823832,23.21519660949707,2475,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,23.21519660949707,23.21519660949707,23.21519660949707,23.21519660949707,0,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,23.21519660949707,23.21519660949707,23.21519660949707,23.21519660949707,0,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,23.17533302307129,23.17533302307129,23.17533302307129,23.17533302307129,156,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,23.17533302307129,23.17533302307129,23.17533302307129,23.17533302307129,0,0.0,0.0,0.0
2025-02-28 00:00:00-05:00,23.042752036447126,23.259037017822266,22.998558709439667,23.259037017822266,3556,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,23.259037017822266,23.259037017822266,23.259037017822266,23.259037017822266,0,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,22.81294213989914,22.813737869262695,22.81294213989914,22.813737869262695,328,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,22.813737869262695,22.813737869262695,22.813737869262695,22.813737869262695,0,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,22.813737869262695,22.813737869262695,22.813737869262695,22.813737869262695,0,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,22.813737869262695,22.813737869262695,22.813737869262695,22.813737869262695,0,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,22.813737869262695,22.813737869262695,22.813737869262695,22.813737869262695,0,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,22.105840047622106,22.105840047622106,22.007110595703125,22.007110595703125,1065,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,21.769964585487457,21.7701416015625,21.769964585487457,21.7701416015625,1511,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,21.4156161760556,21.448232650756836,21.40757290315543,21.448232650756836,659,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,21.65506043580737,21.85517120361328,21.65506043580737,21.85517120361328,2112,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,22.017450279106292,22.17106819152832,21.97325695422804,22.17106819152832,1756,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,21.822998788828777,21.822998788828777,21.790294647216797,21.790294647216797,1003,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,21.84951304959876,22.06482696533203,21.84951304959876,22.06482696533203,505,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,21.9820969637985,21.9820969637985,21.94462013244629,21.94462013244629,1009,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-03-24 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-03-25 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,21.94462013244629,21.94462013244629,21.94462013244629,21.94462013244629,0,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,19.666330670942482,19.907453536987305,19.666243005839394,19.907453536987305,614,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,19.907453536987305,19.907453536987305,19.907453536987305,19.907453536987305,0,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,20.992151052253686,21.18377685546875,20.886084705155383,21.18377685546875,284,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,21.18377685546875,21.18377685546875,21.18377685546875,21.18377685546875,0,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,21.18377685546875,21.18377685546875,21.18377685546875,21.18377685546875,0,0.0,0.0,0.0
